       step     cputime cputimediff       angle         ref       error      ierror      derror       pterm       iterm       dterm           v
 156.000000    0.811700    0.005251   75.234375   67.787955   -7.446420    0.558256  259.306634    0.616928   -0.031210   -0.167253    0.418465
 157.000000    0.816993    0.005292   71.191406   65.882685   -5.308721    0.530160  403.917271    0.439822   -0.029640   -0.260527    0.149656
 158.000000    0.822285    0.005292   69.169922   63.977475   -5.192447    0.502680   21.970688    0.430189   -0.028103   -0.014171    0.387915
 159.000000    0.827548    0.005263   67.587891   62.082795   -5.505096    0.473707  -59.405045    0.456092   -0.026484    0.038316    0.467924
 160.000000    0.832801    0.005254   64.599609   60.191490   -4.408119    0.450548  208.803683    0.365208   -0.025189   -0.134678    0.205341
 161.000000    0.838065    0.005263   61.875000   58.296750   -3.578250    0.431715  157.674984    0.296454   -0.024136   -0.101700    0.170618
 162.000000    0.843319    0.005254   60.644531   56.405280   -4.239251    0.409442 -125.807180    0.351218   -0.022891    0.081146    0.409473
 163.000000    0.848580    0.005261   59.853516   54.511155   -5.342361    0.381333 -209.658474    0.442609   -0.021319    0.135230    0.556520
 164.000000    0.853834    0.005254   59.150391   52.619745   -6.530646    0.347022 -226.171278    0.541057   -0.019401    0.145880    0.667537
 165.000000    0.859095    0.005261   58.623047   50.725800   -7.897247    0.305475 -259.762790    0.654279   -0.017078    0.167547    0.804748
 166.000000    0.864351    0.005256   57.216797   48.833565   -8.383232    0.261411  -92.459218    0.694542   -0.014615    0.059636    0.739564
 167.000000    0.869613    0.005262   54.580078   46.939170   -7.640908    0.221203  141.066900    0.633042   -0.012367   -0.090988    0.529687
 168.000000    0.874871    0.005258   51.679688   45.046275   -6.633412    0.186324  191.610500    0.549572   -0.010417   -0.123589    0.415566
 169.000000    0.880153    0.005282   49.042969   43.144770   -5.898199    0.155170  139.193339    0.488660   -0.008675   -0.089780    0.390205
 170.000000    0.885415    0.005262   46.669922   41.250585   -5.419337    0.126655   91.010263    0.448987   -0.007081   -0.058702    0.383204
 171.000000    0.890679    0.005264   43.857422   39.355650   -4.501772    0.102959  174.319153    0.372967   -0.005756   -0.112436    0.254775
 172.000000    0.895938    0.005260   41.132812   37.462140   -3.670672    0.083653  158.011193    0.304112   -0.004677   -0.101917    0.197518
 173.000000    0.901186    0.005248   39.111328   35.572980   -3.538348    0.065085   25.215825    0.293149   -0.003639   -0.016264    0.273246
 174.000000    0.906446    0.005260   38.496094   33.679500   -4.816594    0.039751 -243.027862    0.399050   -0.002222    0.156753    0.553581
 175.000000    0.911686    0.005240   38.144531   31.793115   -6.351416    0.006470 -292.907395    0.526208   -0.000362    0.188925    0.714772
 176.000000    0.916947    0.005261   37.529297   29.899080   -7.630217   -0.033674 -243.062146    0.632156    0.001883    0.156775    0.790814
 177.000000    0.922222    0.005275   35.244141   28.000050   -7.244091   -0.071888   73.198160    0.600166    0.004019   -0.047213    0.556972
 178.000000    0.927483    0.005261   32.519531   26.106225   -6.413306   -0.105626  157.925033    0.531336    0.005905   -0.101862    0.435380
 179.000000    0.932833    0.005350   29.707031   24.180270   -5.526761   -0.135193  165.713218    0.457887    0.007558   -0.106885    0.358560
 180.000000    0.938146    0.005313   27.070312   22.267470   -4.802843   -0.160712  136.245625    0.397911    0.008985   -0.087878    0.319017
 181.000000    0.943392    0.005247   24.609375   20.378700   -4.230675   -0.182909  109.055288    0.350507    0.010226   -0.070341    0.290392
 182.000000    0.948650    0.005258   22.500000   18.485970   -4.014030   -0.204013   41.206220    0.332558    0.011406   -0.026578    0.317386
 183.000000    0.953907    0.005257   20.566406   16.593615   -3.972791   -0.224896    7.845201    0.329142    0.012573   -0.005060    0.336655
 184.000000    0.959170    0.005263   19.072266   14.698845   -4.373421   -0.247914  -76.118249    0.362334    0.013860    0.049096    0.425290
 185.000000    0.964423    0.005253   18.369141   12.807750   -5.561391   -0.277129 -226.148986    0.460756    0.015493    0.145866    0.622115
 186.000000    0.969687    0.005265   17.841797   10.912515   -6.929282   -0.313608 -259.831030    0.574084    0.017533    0.167591    0.759208
 187.000000    0.974934    0.005247   16.875000    9.023610   -7.851390   -0.354804 -175.741450    0.650480    0.019836    0.113353    0.783669
 188.000000    0.980198    0.005264   15.117188    7.128540   -7.988647   -0.396857  -26.074319    0.661851    0.022187    0.016818    0.700856
 189.000000    0.985452    0.005254   12.480469    5.237250   -7.243219   -0.434910  141.889520    0.600093    0.024315   -0.091519    0.532889
 190.000000    0.990715    0.005263    8.349609    3.342495   -5.007114   -0.461263  424.855809    0.414834    0.025788   -0.274032    0.166590
 191.000000    0.996019    0.005304    5.712891    1.433055   -4.279836   -0.483964  137.118920    0.354580    0.027057   -0.088442    0.293195
 192.000000    1.001263    0.005244    3.955078   -0.454710   -4.409788   -0.507088  -24.782184    0.365347    0.028350    0.015985    0.409681
 193.000000    1.006523    0.005260    2.373047   -2.348460   -4.721507   -0.531925  -59.257388    0.391172    0.029738    0.038221    0.459131
 194.000000    1.011766    0.005242   -0.087891   -4.235745   -4.147855   -0.553670  109.424272    0.343646    0.030954   -0.070579    0.304021
 195.000000    1.017061    0.005295   -2.548828   -6.141930   -3.593102   -0.572695  104.769976    0.297685    0.032018   -0.067577    0.262126
 196.000000    1.022352    0.005291   -4.130859   -8.046600   -3.915741   -0.593412  -60.981666    0.324415    0.033176    0.039333    0.396924
 197.000000    1.027615    0.005263   -4.746094   -9.941265   -5.195171   -0.620754 -243.101029    0.430415    0.034705    0.156800    0.621919
 198.000000    1.032867    0.005252   -5.273438  -11.832135   -6.558698   -0.655203 -259.599794    0.543382    0.036630    0.167442    0.747454
 199.000000    1.038125    0.005258   -6.503906  -13.725135   -7.221229   -0.693175 -125.996419    0.598272    0.038753    0.081268    0.718293
 200.000000    1.043379    0.005254   -8.964844  -15.616530   -6.651686   -0.728122  108.404273    0.551086    0.040707   -0.069921    0.521872
 201.000000    1.048638    0.005259  -11.689453  -17.509590   -5.820137   -0.758727  158.134330    0.482193    0.042418   -0.101997    0.422614
 202.000000    1.053892    0.005254  -14.062500  -19.401135   -5.338635   -0.786778   91.639702    0.442301    0.043986   -0.059108    0.427179
 203.000000    1.059151    0.005259  -16.259766  -21.294450   -5.034684   -0.813256   57.794015    0.417119    0.045467   -0.037277    0.425308
 204.000000    1.064462    0.005310  -18.457031  -23.206215   -4.749184   -0.838477   53.761904    0.393465    0.046877   -0.034676    0.405665
 205.000000    1.069719    0.005257  -21.357422  -25.098750   -3.741328   -0.858145  191.715428    0.309965    0.047976   -0.123656    0.234285
 206.000000    1.074973    0.005254  -24.082031  -26.990280   -2.908249   -0.873426  158.553433    0.240946    0.048831   -0.102267    0.187509
 207.000000    1.080233    0.005260  -25.576172  -28.883730   -3.307558   -0.890822  -75.920380    0.274028    0.049803    0.048969    0.372800
 208.000000    1.085525    0.005293  -26.279297  -30.789045   -4.509748   -0.914690 -227.147935    0.373628    0.051138    0.146510    0.571276
 209.000000    1.090789    0.005264  -26.718750  -32.683935   -5.965185   -0.946088 -276.510666    0.494210    0.052893    0.178349    0.725452
 210.000000    1.096033    0.005244  -27.597656  -34.571940   -6.974284   -0.982665 -192.412377    0.577812    0.054938    0.124106    0.756856
 211.000000    1.101274    0.005241  -29.970703  -36.458655   -6.487952   -1.016667   92.795931    0.537520    0.056839   -0.059853    0.534506
